Id_Cliente,Nome Cliente,Estado,Codigo_IBGE,Id_Transportador,Nome Transportador,Nota Fiscal,Qtd Volumes,Valor Nota Fiscal,Prazo Contratado,Data Expedição,Data Entrega,Ocorrência de Entrega,Prazo Entrega,On Time,In Full
170,Gustavo Henrique da Rosa,Mato Grosso do Sul,50,9,Castro S.A.,1273,42,3448.09,17,2023-06-26,2023-06-29,Sem Ocorrência,3,On Time,In Full
178,Emanuella Porto,Distrito Federal,53,9,Castro S.A.,2008,14,3907.92,39,2023-11-13,2023-11-24,Entrega com Avaria,11,On Time,Avaria
182,Sofia da Cunha,Paraná,41,9,Castro S.A.,2494,5,1512.98,8,2023-08-17,2023-08-19,Sem Ocorrência,2,On Time,In Full
183,Joaquim Melo,Roraima,14,9,Castro S.A.,1917,16,4523.69,38,2023-11-30,2023-12-13,Entrega com Avaria,13,On Time,Avaria
184,Pedro Miguel Porto,Rio Grande do Norte,24,9,Castro S.A.,1429,8,667.78,21,2023-01-01,2023-01-27,Sem Ocorrência,26,Late Time,Avaria
192,Luiz Henrique Viana,Espírito Santo,32,9,Castro S.A.,1768,8,3470.06,6,2023-08-26,2023-09-16,Sem Ocorrência,21,Late Time,Avaria
196,Dra. Bárbara Cardoso,Rio Grande do Sul,43,9,Castro S.A.,1402,28,1548.15,9,2023-02-18,2023-03-03,Entrega com Avaria,13,Late Time,Avaria
202,André da Costa,Piauí,22,9,Castro S.A.,1521,27,253.78,19,2023-12-05,2023-12-14,Entrega com Avaria,9,On Time,Avaria
209,Dra. Melissa Rodrigues,Piauí,22,9,Castro S.A.,1942,31,3461.63,37,2023-01-31,2023-02-26,Entrega com Avaria,26,On Time,Avaria
213,Ana Vitória Pires,Paraná,41,9,Castro S.A.,2240,50,2646.09,32,2023-12-28,2023-12-31,Sem Ocorrência,3,On Time,In Full
214,Evelyn Mendes,Paraíba,25,9,Castro S.A.,154,29,3791.37,39,2023-08-28,2023-09-24,Entrega com Avaria,27,On Time,Avaria
217,Fernanda da Conceição,Maranhão,21,9,Castro S.A.,850,48,531.32,35,2023-02-05,2023-02-15,Entrega com Avaria,10,On Time,Avaria
219,Kamilly Moura,Ceará,23,9,Castro S.A.,205,3,892.2,26,2023-02-15,2023-03-09,Sem Ocorrência,22,On Time,In Full
222,Sra. Maria Julia Jesus,Rio Grande do Sul,43,9,Castro S.A.,128,49,3932.51,23,2023-02-17,2023-03-04,Sem Ocorrência,15,On Time,In Full
230,Maria Sophia Freitas,Piauí,22,9,Castro S.A.,1467,30,2670.75,41,2023-09-29,2023-10-17,Entrega com Avaria,18,On Time,Avaria
231,Maria Luiza Sales,Santa Catarina,42,9,Castro S.A.,184,48,2035.19,21,2023-07-06,2023-08-02,Sem Ocorrência,27,Late Time,Avaria
231,Maria Luiza Sales,Santa Catarina,42,9,Castro S.A.,1960,33,3400.75,34,2023-05-08,2023-05-28,Entrega com Avaria,20,On Time,Avaria
233,Renan Rezende,Acre,12,9,Castro S.A.,282,38,730.61,23,2023-12-30,2023-12-31,Entrega com Avaria,1,On Time,Avaria
239,Dr. João Jesus,Espírito Santo,32,9,Castro S.A.,1481,34,2034.66,26,2023-04-25,2023-05-18,Sem Ocorrência,23,On Time,In Full
241,Kaique Fogaça,Tocantins,17,9,Castro S.A.,430,14,4355.0,41,2023-09-05,2023-09-30,Entrega com Avaria,25,On Time,Avaria
248,Renan da Costa,Pernambuco,26,9,Castro S.A.,1468,14,390.75,1,2023-05-11,2023-05-26,Entrega com Avaria,15,Late Time,Avaria
252,Sr. Erick Lopes,Rondônia,11,9,Castro S.A.,1627,9,1915.74,33,2023-07-02,2023-07-14,Entrega com Avaria,12,On Time,Avaria
254,Calebe Carvalho,Pará,15,9,Castro S.A.,857,28,4613.77,29,2023-04-05,2023-04-27,Sem Ocorrência,22,On Time,In Full
255,Marcos Vinicius Mendes,Pará,15,9,Castro S.A.,1477,49,1684.4,5,2023-09-19,2023-10-08,Sem Ocorrência,19,Late Time,Avaria
257,Alexia Caldeira,Tocantins,17,9,Castro S.A.,2074,43,105.77,33,2023-04-20,2023-05-18,Sem Ocorrência,28,On Time,In Full
258,Maria Fernanda Alves,Alagoas,27,9,Castro S.A.,363,37,2981.09,29,2023-08-11,2023-09-10,Sem Ocorrência,30,Late Time,Avaria
258,Maria Fernanda Alves,Alagoas,27,9,Castro S.A.,2409,37,368.17,15,2023-09-09,2023-09-22,Sem Ocorrência,13,On Time,In Full
264,Marina Teixeira,Amapá,16,9,Castro S.A.,548,30,462.67,12,2023-02-10,2023-02-15,Entrega com Avaria,5,On Time,Avaria
267,Marina Almeida,Bahia,29,9,Castro S.A.,2075,13,1098.0,12,2023-09-18,2023-10-11,Sem Ocorrência,23,Late Time,Avaria
271,João Miguel Jesus,Amazonas,13,9,Castro S.A.,381,23,4422.99,13,2023-09-04,2023-09-16,Entrega com Avaria,12,On Time,Avaria
273,Kaique Pires,Paraíba,25,9,Castro S.A.,1240,40,2159.21,38,2023-06-21,2023-07-18,Sem Ocorrência,27,On Time,In Full
275,Guilherme Porto,São Paulo,35,9,Castro S.A.,1041,5,3211.71,9,2023-08-10,2023-08-26,Entrega com Avaria,16,Late Time,Avaria
276,Evelyn Ferreira,Rio Grande do Sul,43,9,Castro S.A.,1728,8,3413.59,9,2023-06-10,2023-06-18,Sem Ocorrência,8,On Time,In Full
276,Evelyn Ferreira,Rio Grande do Sul,43,9,Castro S.A.,2095,26,3442.7,5,2023-01-04,2023-01-11,Sem Ocorrência,7,Late Time,Avaria
278,Sr. Kaique Duarte,Amapá,16,9,Castro S.A.,1552,32,1368.11,15,2023-11-04,2023-11-08,Entrega com Avaria,4,On Time,Avaria
284,Ana Vitória Novaes,Rio de Janeiro,33,9,Castro S.A.,114,38,680.47,40,2023-04-12,2023-05-12,Sem Ocorrência,30,On Time,In Full
288,Gabriela Nascimento,Rio Grande do Sul,43,9,Castro S.A.,1715,38,810.79,33,2023-04-07,2023-04-12,Sem Ocorrência,5,On Time,In Full
289,Igor Silva,Mato Grosso do Sul,50,9,Castro S.A.,1666,35,1918.9,17,2023-03-08,2023-03-22,Entrega com Avaria,14,On Time,Avaria
296,Catarina Alves,Goiás,52,9,Castro S.A.,1911,40,1979.93,1,2023-05-15,2023-06-02,Entrega com Avaria,18,Late Time,Avaria
297,Gabrielly Campos,Mato Grosso,51,9,Castro S.A.,1107,18,4529.83,17,2023-01-14,2023-02-04,Entrega com Avaria,21,Late Time,Avaria
302,Júlia Monteiro,Sergipe,28,9,Castro S.A.,2171,24,1171.01,41,2023-05-23,2023-06-18,Entrega com Avaria,26,On Time,Avaria
302,Júlia Monteiro,Sergipe,28,9,Castro S.A.,2386,37,4942.24,13,2023-04-27,2023-05-06,Entrega com Avaria,9,On Time,Avaria
306,Camila Castro,Bahia,29,9,Castro S.A.,2063,18,3732.97,21,2023-12-10,2023-12-21,Entrega com Avaria,11,On Time,Avaria
306,Camila Castro,Bahia,29,9,Castro S.A.,2087,30,3505.58,19,2023-08-15,2023-09-09,Entrega com Avaria,25,Late Time,Avaria
313,Sophie Costela,Amapá,16,9,Castro S.A.,805,27,3824.08,24,2023-12-14,2023-12-31,Entrega com Avaria,17,On Time,Avaria
315,Alícia Nogueira,Rio Grande do Norte,24,9,Castro S.A.,1002,4,2691.47,27,2023-04-08,2023-04-27,Sem Ocorrência,19,On Time,In Full
318,Davi Lucca Aragão,Amapá,16,9,Castro S.A.,1397,49,2243.53,25,2023-07-25,2023-08-06,Entrega com Avaria,12,On Time,Avaria
321,Danilo Moura,Maranhão,21,9,Castro S.A.,326,21,3450.8,17,2023-07-28,2023-08-03,Entrega com Avaria,6,On Time,Avaria
323,Murilo das Neves,Maranhão,21,9,Castro S.A.,697,46,1959.26,16,2023-11-24,2023-12-03,Sem Ocorrência,9,On Time,In Full
330,Enrico Azevedo,Paraíba,25,9,Castro S.A.,1907,27,1094.04,26,2023-04-06,2023-04-17,Sem Ocorrência,11,On Time,In Full
337,Cecília Moreira,Paraná,41,9,Castro S.A.,409,36,3799.33,21,2023-02-03,2023-02-16,Entrega com Avaria,13,On Time,Avaria
339,Luiz Henrique Carvalho,Distrito Federal,53,9,Castro S.A.,2224,50,1224.52,7,2023-01-29,2023-02-19,Entrega com Avaria,21,Late Time,Avaria
344,Eduardo da Luz,Sergipe,28,9,Castro S.A.,1553,48,3041.41,31,2023-11-07,2023-11-20,Entrega com Avaria,13,On Time,Avaria
349,Leandro Correia,Tocantins,17,9,Castro S.A.,504,49,1836.35,23,2023-08-11,2023-08-29,Entrega com Avaria,18,On Time,Avaria
351,Pietra Santos,Maranhão,21,9,Castro S.A.,2285,20,3596.75,8,2023-07-03,2023-07-07,Entrega com Avaria,4,On Time,Avaria
354,Sabrina Farias,Santa Catarina,42,9,Castro S.A.,1775,37,4249.93,23,2023-03-20,2023-04-11,Entrega com Avaria,22,On Time,Avaria
354,Sabrina Farias,Santa Catarina,42,9,Castro S.A.,1897,48,1824.91,26,2023-08-17,2023-09-10,Entrega com Avaria,24,On Time,Avaria
356,Sr. Renan Ribeiro,Rio Grande do Sul,43,9,Castro S.A.,2332,38,1359.41,1,2023-01-01,2023-01-08,Sem Ocorrência,7,Late Time,Avaria
358,Natália da Cruz,Amazonas,13,9,Castro S.A.,1811,16,772.73,23,2023-04-11,2023-04-18,Sem Ocorrência,7,On Time,In Full
358,Natália da Cruz,Amazonas,13,9,Castro S.A.,2362,50,2146.27,40,2023-05-14,2023-06-02,Sem Ocorrência,19,On Time,In Full
364,Rebeca Dias,Rondônia,11,9,Castro S.A.,781,44,1149.96,15,2023-06-07,2023-06-15,Entrega com Avaria,8,On Time,Avaria
373,Alice da Rocha,Rio Grande do Norte,24,9,Castro S.A.,508,21,2925.07,36,2023-08-22,2023-09-09,Sem Ocorrência,18,On Time,In Full
373,Alice da Rocha,Rio Grande do Norte,24,9,Castro S.A.,1624,36,3912.92,41,2023-03-09,2023-03-21,Entrega com Avaria,12,On Time,Avaria
377,Lucas Ribeiro,Espírito Santo,32,9,Castro S.A.,2263,15,3385.29,20,2023-02-19,2023-02-20,Sem Ocorrência,1,On Time,In Full
379,Joana Rodrigues,Rondônia,11,9,Castro S.A.,94,11,3317.4,13,2023-10-24,2023-11-12,Entrega com Avaria,19,Late Time,Avaria
381,Paulo Porto,Distrito Federal,53,9,Castro S.A.,1813,35,3373.18,38,2023-10-13,2023-11-02,Entrega com Avaria,20,On Time,Avaria
384,Lavínia Almeida,Bahia,29,9,Castro S.A.,1637,11,4618.42,7,2023-08-18,2023-09-17,Entrega com Avaria,30,Late Time,Avaria
387,Marcela da Rosa,Amapá,16,9,Castro S.A.,477,25,3669.43,14,2023-09-07,2023-09-26,Sem Ocorrência,19,Late Time,Avaria
391,Dr. Emanuel Lima,Rio Grande do Sul,43,9,Castro S.A.,1334,14,334.71,17,2023-09-12,2023-09-13,Sem Ocorrência,1,On Time,In Full
395,Cauã Vieira,Tocantins,17,9,Castro S.A.,1441,29,1421.48,9,2023-05-27,2023-06-03,Sem Ocorrência,7,On Time,In Full
404,Giovanna Porto,Minas Gerais,31,9,Castro S.A.,1284,19,1863.66,26,2023-02-14,2023-03-15,Sem Ocorrência,29,Late Time,Avaria
406,Sra. Luiza Costa,Rio Grande do Sul,43,9,Castro S.A.,661,48,4989.09,40,2023-10-13,2023-10-28,Sem Ocorrência,15,On Time,In Full
407,João Guilherme da Mota,Maranhão,21,9,Castro S.A.,692,19,1575.73,26,2023-11-04,2023-11-11,Sem Ocorrência,7,On Time,In Full
409,Bruna Moraes,Paraná,41,9,Castro S.A.,1520,48,3843.68,21,2023-08-31,2023-09-18,Sem Ocorrência,18,On Time,In Full
418,Ian Silva,Bahia,29,9,Castro S.A.,507,48,139.71,25,2023-08-11,2023-09-07,Entrega com Avaria,27,Late Time,Avaria
418,Ian Silva,Bahia,29,9,Castro S.A.,2447,22,106.24,4,2023-07-16,2023-07-23,Entrega com Avaria,7,Late Time,Avaria
422,Caroline Cavalcanti,Roraima,14,9,Castro S.A.,916,14,3158.13,13,2023-02-06,2023-02-22,Entrega com Avaria,16,Late Time,Avaria
423,Rodrigo Campos,Mato Grosso,51,9,Castro S.A.,823,3,3131.54,21,2023-06-26,2023-07-05,Sem Ocorrência,9,On Time,In Full
424,Matheus Cardoso,Tocantins,17,9,Castro S.A.,849,30,3353.7,25,2023-05-29,2023-06-20,Entrega com Avaria,22,On Time,Avaria
425,Larissa Moreira,Espírito Santo,32,9,Castro S.A.,2378,49,2916.58,1,2023-01-04,2023-01-16,Sem Ocorrência,12,Late Time,Avaria
428,Alana Campos,Mato Grosso do Sul,50,9,Castro S.A.,288,41,530.67,24,2023-08-15,2023-09-04,Sem Ocorrência,20,On Time,In Full
428,Alana Campos,Mato Grosso do Sul,50,9,Castro S.A.,2122,33,4584.93,16,2023-08-12,2023-08-23,Entrega com Avaria,11,On Time,Avaria
429,Marcela Barros,Mato Grosso do Sul,50,9,Castro S.A.,1916,48,1971.97,26,2023-08-25,2023-09-07,Entrega com Avaria,13,On Time,Avaria
431,Sabrina Souza,Paraíba,25,9,Castro S.A.,336,17,1168.46,34,2023-08-04,2023-08-14,Entrega com Avaria,10,On Time,Avaria
431,Sabrina Souza,Paraíba,25,9,Castro S.A.,1730,9,2945.86,28,2023-11-12,2023-12-04,Sem Ocorrência,22,On Time,In Full
435,Luiz Henrique Gonçalves,Bahia,29,9,Castro S.A.,1469,37,2169.21,16,2023-07-20,2023-08-04,Entrega com Avaria,15,On Time,Avaria
437,Isabella Pires,Paraíba,25,9,Castro S.A.,614,35,961.12,6,2023-09-13,2023-09-16,Sem Ocorrência,3,On Time,In Full
447,Luiza Peixoto,Paraná,41,9,Castro S.A.,2358,12,3306.25,30,2023-08-12,2023-09-03,Sem Ocorrência,22,On Time,In Full
453,Sra. Cecília Campos,Mato Grosso,51,9,Castro S.A.,192,45,3391.31,28,2023-10-29,2023-11-03,Sem Ocorrência,5,On Time,In Full
459,Marina Caldeira,Tocantins,17,9,Castro S.A.,954,44,1299.21,25,2023-10-08,2023-11-07,Entrega com Avaria,30,Late Time,Avaria
461,Yasmin da Conceição,Pernambuco,26,9,Castro S.A.,1012,34,1059.14,33,2023-01-09,2023-01-13,Sem Ocorrência,4,On Time,In Full
462,Dra. Ana Vitória Martins,Mato Grosso,51,9,Castro S.A.,598,23,1866.81,16,2023-07-21,2023-07-24,Entrega com Avaria,3,On Time,Avaria
465,Matheus Castro,Alagoas,27,9,Castro S.A.,1488,30,707.88,10,2023-07-23,2023-08-03,Entrega com Avaria,11,Late Time,Avaria
466,Dr. Anthony Barros,Paraná,41,9,Castro S.A.,1484,31,4257.34,26,2023-09-05,2023-10-04,Sem Ocorrência,29,Late Time,Avaria
466,Dr. Anthony Barros,Paraná,41,9,Castro S.A.,2123,28,2048.27,5,2023-12-29,2023-12-31,Sem Ocorrência,2,On Time,In Full
468,Clara Jesus,Distrito Federal,53,9,Castro S.A.,481,16,550.74,3,2023-04-02,2023-04-15,Entrega com Avaria,13,Late Time,Avaria
470,Nicolas Moraes,Pernambuco,26,9,Castro S.A.,1575,42,4626.51,28,2023-09-23,2023-10-22,Entrega com Avaria,29,Late Time,Avaria
474,Isadora Pires,Ceará,23,9,Castro S.A.,772,46,816.34,18,2023-06-27,2023-07-16,Sem Ocorrência,19,Late Time,Avaria
477,Maria Clara Ribeiro,Amapá,16,9,Castro S.A.,1369,16,4588.63,40,2023-08-25,2023-08-27,Entrega com Avaria,2,On Time,Avaria
480,Sr. Davi Lucas Peixoto,Rio Grande do Norte,24,9,Castro S.A.,162,6,1533.83,30,2023-12-25,2023-12-31,Entrega com Avaria,6,On Time,Avaria
482,Gustavo Barbosa,Roraima,14,9,Castro S.A.,1347,37,3406.3,8,2023-08-25,2023-09-01,Entrega com Avaria,7,On Time,Avaria
485,Stella Moraes,Paraná,41,9,Castro S.A.,873,32,5015.31,2,2023-11-25,2023-12-03,Entrega com Avaria,8,Late Time,Avaria
488,Davi Lucca Freitas,Mato Grosso do Sul,50,9,Castro S.A.,2011,46,23.72,28,2023-04-11,2023-05-09,Sem Ocorrência,28,On Time,In Full
489,Manuela Gomes,Bahia,29,9,Castro S.A.,298,34,3357.15,6,2023-08-15,2023-08-24,Entrega com Avaria,9,Late Time,Avaria
491,Sr. Vicente da Rocha,Amazonas,13,9,Castro S.A.,1394,13,1961.74,10,2023-01-18,2023-01-27,Entrega com Avaria,9,On Time,Avaria
497,Alice Farias,Amapá,16,9,Castro S.A.,2486,40,3143.52,37,2023-07-25,2023-07-26,Sem Ocorrência,1,On Time,In Full
16,Davi Lucas Rodrigues,Distrito Federal,53,1,Costela Silva S.A.,1311,42,3868.87,28,2023-08-27,2023-09-24,Sem Ocorrência,28,On Time,In Full
21,Sr. Theo Barros,Paraná,41,1,Costela Silva S.A.,934,2,2556.81,23,2023-12-07,2023-12-08,Entrega com Avaria,1,On Time,Avaria
23,Ryan Ferreira,Rio Grande do Sul,43,1,Costela Silva S.A.,17,3,2871.88,33,2023-10-14,2023-11-13,Entrega com Avaria,30,On Time,Avaria
28,Sr. Pietro Peixoto,Distrito Federal,53,1,Costela Silva S.A.,215,45,4617.03,36,2023-03-14,2023-04-01,Entrega com Avaria,18,On Time,Avaria
33,Sophia Dias,Rondônia,11,1,Costela Silva S.A.,1016,9,4908.06,3,2023-12-14,2023-12-31,Entrega com Avaria,17,Late Time,Avaria
34,Calebe Martins,Bahia,29,1,Costela Silva S.A.,2004,48,1711.31,38,2023-07-18,2023-08-02,Sem Ocorrência,15,On Time,In Full
35,Dra. Mariana Almeida,Amazonas,13,1,Costela Silva S.A.,1101,49,2934.35,21,2023-09-27,2023-10-04,Entrega com Avaria,7,On Time,Avaria
46,Melissa Pereira,Goiás,52,1,Costela Silva S.A.,204,13,4056.47,5,2023-03-27,2023-04-16,Sem Ocorrência,20,Late Time,Avaria
46,Melissa Pereira,Goiás,52,1,Costela Silva S.A.,323,41,4732.06,2,2023-03-15,2023-03-18,Sem Ocorrência,3,Late Time,Avaria
48,Nina Lopes,Santa Catarina,42,1,Costela Silva S.A.,1860,42,962.8,16,2023-04-11,2023-04-22,Sem Ocorrência,11,On Time,In Full
49,Nathan Araújo,Santa Catarina,42,1,Costela Silva S.A.,452,10,2975.69,14,2023-04-09,2023-04-11,Entrega com Avaria,2,On Time,Avaria
50,Leandro Ribeiro,São Paulo,35,1,Costela Silva S.A.,407,23,2378.13,11,2023-07-26,2023-08-21,Sem Ocorrência,26,Late Time,Avaria
56,Gustavo Henrique da Luz,Santa Catarina,42,1,Costela Silva S.A.,1904,23,3707.01,25,2023-10-12,2023-10-27,Sem Ocorrência,15,On Time,In Full
58,Miguel Pinto,Mato Grosso do Sul,50,1,Costela Silva S.A.,2202,23,4419.36,12,2023-06-19,2023-07-10,Sem Ocorrência,21,Late Time,Avaria
60,Yuri Fogaça,Rio Grande do Sul,43,1,Costela Silva S.A.,2487,21,806.27,26,2023-12-10,2023-12-21,Entrega com Avaria,11,On Time,Avaria
64,Ana Carolina Cunha,Rio Grande do Norte,24,1,Costela Silva S.A.,964,18,3208.2,40,2023-03-23,2023-04-07,Sem Ocorrência,15,On Time,In Full
73,Emanuella Barros,Ceará,23,1,Costela Silva S.A.,2483,2,4324.18,18,2023-02-12,2023-02-27,Entrega com Avaria,15,On Time,Avaria
75,Nicole Azevedo,Distrito Federal,53,1,Costela Silva S.A.,2262,24,4673.22,28,2023-04-07,2023-05-01,Entrega com Avaria,24,On Time,Avaria
77,Diego Cavalcanti,Rio Grande do Norte,24,1,Costela Silva S.A.,121,32,4254.71,26,2023-03-08,2023-03-31,Sem Ocorrência,23,On Time,In Full
79,Sophie Nogueira,Rio Grande do Sul,43,1,Costela Silva S.A.,1940,18,3284.56,26,2023-10-26,2023-11-16,Entrega com Avaria,21,On Time,Avaria
86,Heloísa Cardoso,Mato Grosso do Sul,50,1,Costela Silva S.A.,278,36,4670.16,30,2023-05-27,2023-06-19,Entrega com Avaria,23,On Time,Avaria
87,Matheus Gomes,Espírito Santo,32,1,Costela Silva S.A.,320,12,4141.83,1,2023-02-07,2023-03-02,Sem Ocorrência,23,Late Time,Avaria
90,Evelyn Fernandes,Rio Grande do Norte,24,1,Costela Silva S.A.,1286,40,3173.46,31,2023-06-25,2023-07-07,Entrega com Avaria,12,On Time,Avaria
90,Evelyn Fernandes,Rio Grande do Norte,24,1,Costela Silva S.A.,1322,42,2135.53,41,2023-09-11,2023-10-05,Sem Ocorrência,24,On Time,In Full
94,Pedro Miguel da Rocha,Espírito Santo,32,1,Costela Silva S.A.,1074,3,3834.1,38,2023-10-14,2023-11-03,Sem Ocorrência,20,On Time,In Full
96,Juan Cardoso,Rondônia,11,1,Costela Silva S.A.,330,47,2456.81,33,2023-07-12,2023-07-18,Sem Ocorrência,6,On Time,In Full
104,Maria Pinto,Rondônia,11,1,Costela Silva S.A.,235,39,2403.2,23,2023-12-30,2023-12-31,Entrega com Avaria,1,On Time,Avaria
111,Sabrina Alves,Paraíba,25,1,Costela Silva S.A.,35,48,2062.76,38,2023-03-20,2023-03-27,Sem Ocorrência,7,On Time,In Full
113,Kaique Aragão,Mato Grosso do Sul,50,1,Costela Silva S.A.,1138,21,1760.32,28,2023-07-08,2023-07-11,Entrega com Avaria,3,On Time,Avaria
114,Bárbara Pires,Piauí,22,1,Costela Silva S.A.,860,51,1103.16,2,2023-04-21,2023-04-24,Sem Ocorrência,3,Late Time,Avaria
119,Bárbara Fernandes,Espírito Santo,32,1,Costela Silva S.A.,1690,29,3513.17,29,2023-11-21,2023-12-03,Entrega com Avaria,12,On Time,Avaria
126,Evelyn Cardoso,Rio Grande do Sul,43,1,Costela Silva S.A.,797,28,871.0,32,2023-07-06,2023-07-10,Entrega com Avaria,4,On Time,Avaria
128,Enzo Costa,Alagoas,27,1,Costela Silva S.A.,1428,50,153.17,13,2023-06-28,2023-07-26,Sem Ocorrência,28,Late Time,Avaria
130,Vitor Hugo Moreira,Alagoas,27,1,Costela Silva S.A.,66,19,2629.55,36,2023-10-13,2023-10-30,Sem Ocorrência,17,On Time,In Full
130,Vitor Hugo Moreira,Alagoas,27,1,Costela Silva S.A.,569,15,524.98,38,2023-06-08,2023-06-17,Entrega com Avaria,9,On Time,Avaria
139,Nathan Ferreira,Piauí,22,1,Costela Silva S.A.,746,9,1963.14,40,2023-10-10,2023-10-25,Entrega com Avaria,15,On Time,Avaria
145,Isis Porto,Alagoas,27,1,Costela Silva S.A.,1440,21,1415.49,41,2023-11-25,2023-12-12,Entrega com Avaria,17,On Time,Avaria
146,Isabelly Ribeiro,Goiás,52,1,Costela Silva S.A.,112,2,4611.51,1,2023-02-09,2023-03-03,Entrega com Avaria,22,Late Time,Avaria
147,Thales Carvalho,Espírito Santo,32,1,Costela Silva S.A.,1431,30,3925.93,6,2023-01-29,2023-02-26,Entrega com Avaria,28,Late Time,Avaria
149,Murilo Souza,Pernambuco,26,1,Costela Silva S.A.,961,47,423.62,1,2023-10-30,2023-11-23,Sem Ocorrência,24,Late Time,Avaria
153,Samuel Moura,Amapá,16,1,Costela Silva S.A.,1684,33,2659.95,25,2023-06-26,2023-07-20,Sem Ocorrência,24,On Time,In Full
154,Dra. Carolina Martins,Acre,12,1,Costela Silva S.A.,312,12,1420.49,2,2023-03-25,2023-04-01,Sem Ocorrência,7,Late Time,Avaria
162,Isabel Costa,Rondônia,11,1,Costela Silva S.A.,819,36,858.15,26,2023-09-09,2023-10-01,Entrega com Avaria,22,On Time,Avaria
165,Clarice Fernandes,Amazonas,13,1,Costela Silva S.A.,604,41,4148.25,30,2023-03-24,2023-04-23,Sem Ocorrência,30,On Time,In Full
166,Evelyn Teixeira,Tocantins,17,1,Costela Silva S.A.,680,24,2450.64,11,2023-12-14,2023-12-17,Sem Ocorrência,3,On Time,In Full
167,Maysa Freitas,Mato Grosso,51,1,Costela Silva S.A.,256,25,741.14,2,2023-08-23,2023-08-25,Entrega com Avaria,2,On Time,Avaria
178,Emanuella Porto,Distrito Federal,53,1,Costela Silva S.A.,761,43,1925.58,19,2023-05-24,2023-06-10,Entrega com Avaria,17,On Time,Avaria
178,Emanuella Porto,Distrito Federal,53,1,Costela Silva S.A.,2243,7,772.68,21,2023-01-27,2023-02-03,Sem Ocorrência,7,On Time,In Full
181,Natália Vieira,Mato Grosso,51,1,Costela Silva S.A.,942,30,2952.9,17,2023-12-02,2023-12-13,Entrega com Avaria,11,On Time,Avaria
185,Enzo Porto,Mato Grosso do Sul,50,1,Costela Silva S.A.,2313,6,4088.53,6,2023-07-07,2023-07-31,Entrega com Avaria,24,Late Time,Avaria
190,Yasmin da Luz,Tocantins,17,1,Costela Silva S.A.,929,35,300.47,36,2023-04-06,2023-04-12,Entrega com Avaria,6,On Time,Avaria
205,Dr. Yuri Fogaça,Roraima,14,1,Costela Silva S.A.,1113,21,1393.38,35,2023-05-29,2023-06-25,Entrega com Avaria,27,On Time,Avaria
206,Maria Eduarda Gomes,Pernambuco,26,1,Costela Silva S.A.,889,6,4072.48,33,2023-02-14,2023-02-28,Entrega com Avaria,14,On Time,Avaria
208,Emanuelly Moreira,Rio Grande do Sul,43,1,Costela Silva S.A.,5,5,3381.4,40,2023-01-15,2023-01-17,Sem Ocorrência,2,On Time,In Full
208,Emanuelly Moreira,Rio Grande do Sul,43,1,Costela Silva S.A.,551,25,3303.59,18,2023-07-31,2023-08-12,Entrega com Avaria,12,On Time,Avaria
208,Emanuelly Moreira,Rio Grande do Sul,43,1,Costela Silva S.A.,864,18,1649.03,37,2023-06-12,2023-06-16,Sem Ocorrência,4,On Time,In Full
210,Nathan Moura,Tocantins,17,1,Costela Silva S.A.,611,22,3995.03,13,2023-06-20,2023-06-21,Sem Ocorrência,1,On Time,In Full
210,Nathan Moura,Tocantins,17,1,Costela Silva S.A.,1463,18,642.93,39,2023-06-28,2023-07-26,Entrega com Avaria,28,On Time,Avaria
210,Nathan Moura,Tocantins,17,1,Costela Silva S.A.,2190,43,3614.74,13,2023-05-26,2023-06-05,Entrega com Avaria,10,On Time,Avaria
224,Sr. Guilherme Silveira,Amapá,16,1,Costela Silva S.A.,2437,27,3555.64,3,2023-11-10,2023-11-15,Entrega com Avaria,5,Late Time,Avaria
225,Emanuel Ramos,São Paulo,35,1,Costela Silva S.A.,1699,3,3910.69,19,2023-06-09,2023-06-18,Sem Ocorrência,9,On Time,In Full
228,Pedro Lucas Porto,Santa Catarina,42,1,Costela Silva S.A.,740,14,3893.72,38,2023-05-24,2023-06-01,Sem Ocorrência,8,On Time,In Full
234,Maria Luiza Correia,Santa Catarina,42,1,Costela Silva S.A.,909,46,2722.86,18,2023-12-20,2023-12-31,Sem Ocorrência,11,On Time,In Full
235,Ana Julia da Rosa,Paraíba,25,1,Costela Silva S.A.,450,13,900.55,24,2023-04-22,2023-05-15,Entrega com Avaria,23,On Time,Avaria
235,Ana Julia da Rosa,Paraíba,25,1,Costela Silva S.A.,760,32,3463.93,34,2023-01-22,2023-02-20,Sem Ocorrência,29,On Time,In Full
235,Ana Julia da Rosa,Paraíba,25,1,Costela Silva S.A.,1000,20,1846.84,33,2023-01-11,2023-01-18,Sem Ocorrência,7,On Time,In Full
236,João Lucas da Paz,Alagoas,27,1,Costela Silva S.A.,1314,1,1546.19,6,2023-03-16,2023-03-30,Sem Ocorrência,14,Late Time,Avaria
236,João Lucas da Paz,Alagoas,27,1,Costela Silva S.A.,1321,12,229.14,2,2023-01-22,2023-01-31,Sem Ocorrência,9,Late Time,Avaria
238,Sr. João Gabriel da Mata,Rio de Janeiro,33,1,Costela Silva S.A.,1718,37,1587.71,15,2023-01-23,2023-01-27,Sem Ocorrência,4,On Time,In Full
